EPC,AntnenaId,ChannelIndex,Doppler,PeekRssi,PreciseRssi,Phase,FirstReadTime,LastReadTime,ReadCount,Timestamp
E2008181810E007525801120,1,1,-182,-55,-5500,368,1456547287721832,1456547287721832,1,1456555243994
E2008181810E007525801120,1,1,130,-53,-5350,468,1456547287733204,1456547287733204,1,1456555243996
E2008181810E007525801120,1,1,677,-53,-5300,400,1456547287736226,1456547287736226,1,1456555243997
E2008181810E007525801120,1,1,638,-58,-5800,544,1456547287746341,1456547287746341,1,1456555243997
E2008181810E007525801120,1,1,0,-61,-6100,632,1456547287767041,1456547287767041,1,1456555244000
E2008181810E007525801120,1,1,2981,-54,-5400,812,1456547287777484,1456547287777484,1,1456555244000
E2008181810E007525801120,1,1,1770,-54,-5400,804,1456547287780244,1456547287780244,1,1456555244001
E2008181810E007525801120,1,1,156,-53,-5300,868,1456547287793145,1456547287793145,1,1456555244001
E2008181810E007525801120,1,1,-273,-61,-6100,988,1456547287809063,1456547287809063,1,1456555244003
E2008181810E007525801120,1,1,-781,-57,-5700,340,1456547287828813,1456547287828813,1,1456555244003
E2008181810E007525801120,1,1,247,-55,-5550,320,1456547287831669,1456547287831669,1,1456555244004
E2008181810E007525801120,1,1,-351,-53,-5350,508,1456547287842564,1456547287842564,1,1456555244004
E2008181810E007525801120,1,1,429,-54,-5450,524,1456547287850813,1456547287850813,1,1456555244117
E2008181810E007525801120,1,1,78,-64,-6450,776,1456547287863564,1456547287863564,1,1456555244119
E2008181810E007525801120,1,1,-1080,-62,-6200,708,1456547287877614,1456547287877614,1,1456555244120
E2008181810E007525801120,1,1,-247,-55,-5550,756,1456547287887867,1456547287887867,1,1456555244122
E2008181810E007525801120,1,1,-481,-53,-5300,900,1456547287893432,1456547287893432,1,1456555244123
E2008181810E007525801120,1,1,-104,-53,-5300,860,1456547287904566,1456547287904566,1,1456555244124
E2008181810E007525801120,1,1,-559,-54,-5450,920,1456547287909543,1456547287909543,1,1456555244125
E2008181810E007525801120,1,1,78,-60,-6050,948,1456547287919887,1456547287919887,1,1456555244125
E2008181810E007525801120,1,1,-78,-57,-5700,316,1456547287940281,1456547287940281,1,1456555244126
E2008181810E007525801120,1,1,221,-55,-5550,320,1456547287943528,1456547287943528,1,1456555244128
E2008181810E007525801120,1,1,-130,-53,-5350,460,1456547287953766,1456547287953766,1,1456555244220
E2008181810E007525801120,1,1,377,-54,-5400,420,1456547287956758,1456547287956758,1,1456555244220
