EPC,AntnenaId,ChannelIndex,Doppler,PeekRssi,PreciseRssi,Phase,FirstReadTime,LastReadTime,ReadCount,Timestamp
E2008181810E007525801120,1,1,-208,-56,-5600,2196,1456552854042938,1456552854042938,1,1456560810451
E2008181810E007525801120,1,1,-156,-56,-5600,2180,1456552854045701,1456552854045701,1,1456560810453
E2008181810E007525801120,1,1,182,-55,-5550,2136,1456552854057185,1456552854057185,1,1456560810453
E2008181810E007525801120,1,1,0,-55,-5550,2168,1456552854060239,1456552854060239,1,1456560810454
E2008181810E007525801120,1,1,-26,-57,-5750,2168,1456552854070507,1456552854070507,1,1456560810456
E2008181810E007525801120,1,1,-208,-59,-5900,2196,1456552854073553,1456552854073553,1,1456560810456
E2008181810E007525801120,1,1,-351,-64,-6400,2260,1456552854083624,1456552854083624,1,1456560810456
E2008181810E007525801120,1,1,208,-66,-6650,2288,1456552854086871,1456552854086871,1,1456560810456
E2008181810E007525801120,1,1,-677,-65,-6550,2656,1456552854104954,1456552854104954,1,1456560810458
E2008181810E007525801120,1,1,52,-64,-6400,2436,1456552854107712,1456552854107712,1,1456560810458
E2008181810E007525801120,1,1,-130,-59,-5900,2448,1456552854118155,1456552854118155,1,1456560810458
E2008181810E007525801120,1,1,-247,-58,-5850,2516,1456552854120902,1456552854120902,1,1456560810459
E2008181810E007525801120,1,1,-156,-57,-5700,2576,1456552854131116,1456552854131116,1,1456560810549
E2008181810E007525801120,1,1,104,-56,-5650,2600,1456552854134081,1456552854134081,1,1456560810549
E2008181810E007525801120,1,1,78,-56,-5600,2640,1456552854144550,1456552854144550,1,1456560810550
E2008181810E007525801120,1,1,-247,-56,-5650,2628,1456552854147552,1456552854147552,1,1456560810550
E2008181810E007525801120,1,1,-78,-59,-5900,2552,1456552854157818,1456552854157818,1,1456560810550
E2008181810E007525801120,1,1,-52,-59,-5950,2512,1456552854160588,1456552854160588,1,1456560810550
E2008181810E007525801120,1,1,104,-64,-6450,2464,1456552854170889,1456552854170889,1,1456560810551
E2008181810E007525801120,1,1,-351,-66,-6650,2676,1456552854174148,1456552854174148,1,1456560810551
E2008181810E007525801120,1,1,-481,-61,-6150,2300,1456552854200067,1456552854200067,1,1456560810551
E2008181810E007525801120,1,1,-273,-60,-6000,2264,1456552854203090,1456552854203090,1,1456560810553
E2008181810E007525801120,1,1,104,-57,-5700,2168,1456552854213131,1456552854213131,1,1456560810553
