EPC,AntnenaId,ChannelIndex,Doppler,PeekRssi,PreciseRssi,Phase,FirstReadTime,LastReadTime,ReadCount,Timestamp
E2008181810E00752570111F,1,1,-26,-60,-6000,3556,1456561179152955,1456561179152955,1,1456569135782
E2008181810E00752570111F,1,1,78,-60,-6050,3500,1456561179155952,1456561179155952,1,1456569135784
E2008181810E00752570111F,1,1,-247,-59,-5900,3360,1456561179166207,1456561179166207,1,1456569135784
E2008181810E00752570111F,1,1,-117,-59,-5900,3288,1456561179168951,1456561179168951,1,1456569135784
E2008181810E00752570111F,1,1,117,-59,-5950,3052,1456561179179475,1456561179179475,1,1456569135787
E2008181810E00752570111F,1,1,-338,-59,-5900,3060,1456561179182462,1456561179182462,1,1456569135787
E2008181810E00752570111F,1,1,-364,-58,-5850,2932,1456561179192604,1456561179192604,1,1456569135787
E2008181810E00752570111F,1,1,-221,-58,-5850,2848,1456561179195378,1456561179195378,1,1456569135788
E2008181810E00752570111F,1,1,-611,-59,-5950,2704,1456561179205846,1456561179205846,1,1456569135789
E2008181810E00752570111F,1,1,-494,-59,-5950,2632,1456561179208818,1456561179208818,1,1456569135789
E2008181810E00752570111F,1,1,-299,-60,-6050,2376,1456561179218833,1456561179218833,1,1456569135790
E2008181810E00752570111F,1,1,247,-60,-6000,2236,1456561179222037,1456561179222037,1,1456569135790
E2008181810E00752570111F,1,1,-611,-61,-6150,2048,1456561179232028,1456561179232028,1,1456569135880
E2008181810E00752570111F,1,1,117,-61,-6150,1936,1456561179235282,1456561179235282,1,1456569135881
E2008181810E00752570111F,1,1,143,-63,-6300,1572,1456561179245454,1456561179245454,1,1456569135882
E2008181810E00752570111F,1,1,195,-62,-6250,1456,1456561179248441,1456561179248441,1,1456569135883
E2008181810E00752570111F,1,1,78,-63,-6300,1044,1456561179258613,1456561179258613,1,1456569135883
E2008181810E00752570111F,1,1,-299,-62,-6250,996,1456561179261353,1456561179261353,1,1456569135884
E2008181810E00752570111F,1,1,-117,-62,-6250,500,1456561179274731,1456561179274731,1,1456569135885
E2008181810E00752570111F,1,1,-533,-61,-6150,160,1456561179284750,1456561179284750,1,1456569135885
E2008181810E00752570111F,1,1,-195,-61,-6150,48,1456561179287722,1456561179287722,1,1456569135886
E2008181810E00752570111F,1,1,-1367,-60,-6000,4028,1456561179298163,1456561179298163,1,1456569135893
E2008181810E00752570111F,1,1,195,-60,-6000,3736,1456561179301146,1456561179301146,1,1456569135894
E2008181810E00752570111F,1,1,-78,-59,-5950,3556,1456561179311287,1456561179311287,1,1456569135895
E2008181810E00752570111F,1,1,-52,-59,-5950,3512,1456561179314062,1456561179314062,1,1456569135964
E2008181810E00752570111F,1,1,117,-58,-5850,3292,1456561179324330,1456561179324330,1,1456569135964
E2008181810E00752570111F,1,1,-416,-59,-5900,3300,1456561179327323,1456561179327323,1,1456569135965
E2008181810E00752570111F,1,1,-117,-59,-5900,3100,1456561179337532,1456561179337532,1,1456569135965
E2008181810E00752570111F,1,1,195,-59,-5900,2984,1456561179340755,1456561179340755,1,1456569135966
E2008181810E00752570111F,1,1,-52,-59,-5900,2856,1456561179350981,1456561179350981,1,1456569135967
E2008181810E00752570111F,1,1,52,-59,-5900,2800,1456561179353936,1456561179353936,1,1456569135967
E2008181810E00752570111F,1,1,-143,-59,-5950,2608,1456561179363881,1456561179363881,1,1456569135968
E2008181810E00752570111F,1,1,-390,-60,-6000,2552,1456561179367141,1456561179367141,1,1456569135969
E2008181810E00752570111F,1,1,-338,-60,-6050,2352,1456561179377055,1456561179377055,1,1456569135970
E2008181810E00752570111F,1,1,-273,-60,-6050,2264,1456561179380016,1456561179380016,1,1456569135971
E2008181810E00752570111F,1,1,-117,-61,-6100,1996,1456561179390309,1456561179390309,1,1456569135972
E2008181810E00752570111F,1,1,52,-62,-6200,1868,1456561179393300,1456561179393300,1,1456569135973
E2008181810E00752570111F,1,1,-26,-62,-6250,1600,1456561179403727,1456561179403727,1,1456569136036
E2008181810E00752570111F,1,1,-143,-61,-6150,1460,1456561179406473,1456561179406473,1,1456569136037
E2008181810E00752570111F,1,1,273,-62,-6250,1136,1456561179416938,1456561179416938,1,1456569136037
E2008181810E00752570111F,1,1,-338,-62,-6250,1096,1456561179419881,1456561179419881,1,1456569136037
E2008181810E00752570111F,1,1,169,-63,-6300,676,1456561179430159,1456561179430159,1,1456569136037
E2008181810E00752570111F,1,1,416,-63,-6300,552,1456561179433149,1456561179433149,1,1456569136038
E2008181810E00752570111F,1,1,143,-63,-6300,180,1456561179443114,1456561179443114,1,1456569136038
E2008181810E00752570111F,1,1,611,-62,-6250,40,1456561179446162,1456561179446162,1,1456569136038
E2008181810E00752570111F,1,1,585,-61,-6150,3836,1456561179456491,1456561179456491,1,1456569136038
E2008181810E00752570111F,1,1,-169,-61,-6100,3860,1456561179459567,1456561179459567,1,1456569136040
E2008181810E00752570111F,1,1,-143,-60,-6000,3628,1456561179469835,1456561179469835,1,1456569136041
E2008181810E00752570111F,1,1,169,-60,-6050,3504,1456561179473093,1456561179473093,1,1456569136041
E2008181810E00752570111F,1,1,-52,-59,-5900,3340,1456561179483306,1456561179483306,1,1456569136125
E2008181810E00752570111F,1,1,-195,-59,-5950,3332,1456561179485980,1456561179485980,1,1456569136125
E2008181810E00752570111F,1,1,-78,-59,-5950,3120,1456561179496277,1456561179496277,1,1456569136126
E2008181810E00752570111F,1,1,-247,-59,-5950,3100,1456561179499421,1456561179499421,1,1456569136127
E2008181810E00752570111F,1,1,-533,-59,-5950,2980,1456561179509855,1456561179509855,1,1456569136128
E2008181810E00752570111F,1,1,-78,-58,-5850,2880,1456561179512898,1456561179512898,1,1456569136129
E2008181810E00752570111F,1,1,169,-59,-5950,2664,1456561179522906,1456561179522906,1,1456569136130
E2008181810E00752570111F,1,1,-78,-60,-6000,2616,1456561179525935,1456561179525935,1,1456569136131
E2008181810E00752570111F,1,1,338,-60,-6050,2368,1456561179536249,1456561179536249,1,1456569136132
E2008181810E00752570111F,1,1,559,-61,-6100,2268,1456561179539553,1456561179539553,1,1456569136133
E2008181810E00752570111F,1,1,-442,-61,-6150,2084,1456561179549793,1456561179549793,1,1456569136137
E2008181810E00752570111F,1,1,-364,-61,-6150,1992,1456561179553122,1456561179553122,1,1456569136138
E2008181810E00752570111F,1,1,-416,-62,-6200,1652,1456561179563399,1456561179563399,1,1456569136199
E2008181810E00752570111F,1,1,-1249,-62,-6250,1640,1456561179566415,1456561179566415,1,1456569136199
E2008181810E00752570111F,1,1,169,-63,-6300,1044,1456561179576488,1456561179576488,1,1456569136200
E2008181810E00752570111F,1,1,468,-62,-6250,936,1456561179579529,1456561179579529,1,1456569136200
