EPC,AntnenaId,ChannelIndex,Doppler,PeekRssi,PreciseRssi,Phase,FirstReadTime,LastReadTime,ReadCount,Timestamp
E2003072430F020826200E1E,1,1,-26,-41,-4100,3376,1456382228883996,1456382228883996,1,1456390177808
E2003072430F020826200E1E,1,1,-338,-39,-3950,2920,1456382228887189,1456382228887189,1,1456390177808
E2003072430F020826200E1E,1,1,-638,-44,-4400,1204,1456382228897211,1456382228897211,1,1456390177924
E2003072430F020826200E1E,1,1,-273,-43,-4350,92,1456382228900387,1456382228900387,1,1456390177924
E2003072430F020826200E1E,1,1,-338,-40,-4000,2256,1456382228910875,1456382228910875,1,1456390177925
E2003072430F020826200E1E,1,1,-364,-42,-4250,1476,1456382228913857,1456382228913857,1,1456390177925
E2003072430F020826200E1E,1,1,-325,-40,-4050,2184,1456382228931635,1456382228931635,1,1456390177926
E2003072430F020826200E1E,1,1,-169,-43,-4300,1528,1456382228934643,1456382228934643,1,1456390177927
E2003072430F020826200E1E,1,1,-299,-39,-3900,2388,1456382228968485,1456382228968485,1,1456390177927
E2003072430F020826200E1E,1,1,-611,-42,-4200,1828,1456382228972549,1456382228972549,1,1456390177928
E2003072430F020826200E1E,1,1,-195,-39,-3950,3356,1456382228982797,1456382228982797,1,1456390177928
E2003072430F020826200E1E,1,1,-638,-38,-3850,2868,1456382228985773,1456382228985773,1,1456390177930
E2003072430F020826200E1E,1,1,-364,-39,-3950,2832,1456382229004710,1456382229004710,1,1456390177930
E2003072430F020826200E1E,1,1,-221,-39,-3950,2348,1456382229007701,1456382229007701,1,1456390177931
E2003072430F020826200E1E,1,1,-859,-43,-4350,60,1456382229017919,1456382229017919,1,1456390178044
E2003072430F020826200E1E,1,1,-52,-40,-4000,3396,1456382229021180,1456382229021180,1,1456390178045
E2003072430F020826200E1E,1,1,-390,-42,-4200,1388,1456382229031301,1456382229031301,1,1456390178046
E2003072430F020826200E1E,1,1,-247,-42,-4250,692,1456382229034249,1456382229034249,1,1456390178048
E2003072430F020826200E1E,1,1,-416,-39,-3950,2580,1456382229045137,1456382229045137,1,1456390178049
E2003072430F020826200E1E,1,1,-325,-41,-4150,2048,1456382229049706,1456382229049706,1,1456390178049
E2003072430F020826200E1E,1,1,-169,-42,-4250,100,1456382229075477,1456382229075477,1,1456390178050
E2003072430F020826200E1E,1,1,-273,-42,-4200,3536,1456382229078217,1456382229078217,1,1456390178051
E2003072430F020826200E1E,1,1,-273,-42,-4200,1872,1456382229089428,1456382229089428,1,1456390178052
E2003072430F020826200E1E,1,1,-807,-44,-4400,1292,1456382229092157,1456382229092157,1,1456390178053
E2003072430F020826200E1E,1,1,-416,-39,-3900,2716,1456382229103451,1456382229103451,1,1456390178053
E2003072430F020826200E1E,1,1,-494,-41,-4100,2116,1456382229106690,1456382229106690,1,1456390178054
E2003072430F020826200E1E,1,1,-195,-41,-4100,3372,1456382229118066,1456382229118066,1,1456390178060
E2003072430F020826200E1E,1,1,-325,-39,-3950,2952,1456382229121287,1456382229121287,1,1456390178060
E2003072430F020826200E1E,1,1,-52,-44,-4400,1172,1456382229131370,1456382229131370,1,1456390178061
E2003072430F020826200E1E,1,1,-755,-43,-4350,204,1456382229134393,1456382229134393,1,1456390178062
E2003072430F020826200E1E,1,1,-247,-39,-3950,2292,1456382229144616,1456382229144616,1,1456390178063
E2003072430F020826200E1E,1,1,-468,-42,-4250,1528,1456382229147857,1456382229147857,1,1456390178152
E2003072430F020826200E1E,1,1,-351,-41,-4100,2148,1456382229165916,1456382229165916,1,1456390178153
E2003072430F020826200E1E,1,1,-247,-43,-4300,1536,1456382229168943,1456382229168943,1,1456390178153
E2003072430F020826200E1E,1,1,-143,-39,-3900,3152,1456382229179038,1456382229179038,1,1456390178153
E2003072430F020826200E1E,1,1,-273,-39,-3900,2592,1456382229182050,1456382229182050,1,1456390178154
E2003072430F020826200E1E,1,1,-338,-42,-4250,152,1456382229192513,1456382229192513,1,1456390178154
E2003072430F020826200E1E,1,1,-195,-41,-4150,3504,1456382229195307,1456382229195307,1,1456390178155
E2003072430F020826200E1E,1,1,-494,-42,-4250,3968,1456382229213579,1456382229213579,1,1456390178155
E2003072430F020826200E1E,1,1,195,-40,-4000,3360,1456382229216588,1456382229216588,1,1456390178156
E2003072430F020826200E1E,1,1,-559,-42,-4200,1300,1456382229226829,1456382229226829,1,1456390178158
E2003072430F020826200E1E,1,1,-559,-43,-4350,580,1456382229229790,1456382229229790,1,1456390178158
E2003072430F020826200E1E,1,1,-533,-39,-3900,2668,1456382229239838,1456382229239838,1,1456390178159
E2003072430F020826200E1E,1,1,169,-40,-4000,2192,1456382229243093,1456382229243093,1,1456390178255
E2003072430F020826200E1E,1,1,-468,-39,-3950,2472,1456382229260837,1456382229260837,1,1456390178255
E2003072430F020826200E1E,1,1,-559,-41,-4150,1788,1456382229264039,1456382229264039,1,1456390178255
E2003072430F020826200E1E,1,1,-247,-41,-4100,3400,1456382229274077,1456382229274077,1,1456390178256
E2003072430F020826200E1E,1,1,-468,-40,-4000,2988,1456382229277106,1456382229277106,1,1456390178256
E2003072430F020826200E1E,1,1,-182,-39,-3950,3340,1456382229295164,1456382229295164,1,1456390178256
E2003072430F020826200E1E,1,1,-403,-38,-3850,2812,1456382229298177,1456382229298177,1,1456390178257
E2003072430F020826200E1E,1,1,-403,-40,-4000,2972,1456382229316270,1456382229316270,1,1456390178257
E2003072430F020826200E1E,1,1,-169,-39,-3900,2404,1456382229319596,1456382229319596,1,1456390178257
E2003072430F020826200E1E,1,1,-559,-43,-4350,76,1456382229329877,1456382229329877,1,1456390178257
E2003072430F020826200E1E,1,1,-273,-40,-4050,3532,1456382229332898,1456382229332898,1,1456390178258
E2003072430F020826200E1E,1,1,-364,-42,-4250,1476,1456382229343190,1456382229343190,1,1456390178258
E2003072430F020826200E1E,1,1,-416,-43,-4300,768,1456382229346175,1456382229346175,1,1456390178306
E2003072430F020826200E1E,1,1,-364,-39,-3950,2752,1456382229356456,1456382229356456,1,1456390178306
E2003072430F020826200E1E,1,1,-143,-39,-3900,2324,1456382229359249,1456382229359249,1,1456390178307
E2003072430F020826200E1E,1,1,-559,-42,-4250,3936,1456382229369756,1456382229369756,1,1456390178307
E2003072430F020826200E1E,1,1,-26,-40,-4000,3412,1456382229372477,1456382229372477,1,1456390178307
E2003072430F020826200E1E,1,1,-442,-42,-4250,1320,1456382229382885,1456382229382885,1,1456390178307
E2003072430F020826200E1E,1,1,-442,-43,-4300,612,1456382229385854,1456382229385854,1,1456390178308
E2003072430F020826200E1E,1,1,-442,-39,-3950,2640,1456382229396168,1456382229396168,1,1456390178402
E2003072430F020826200E1E,1,1,0,-40,-4000,2228,1456382229399253,1456382229399253,1,1456390178402
E2003072430F020826200E1E,1,1,-247,-39,-3950,2388,1456382229417345,1456382229417345,1,1456390178402
E2003072430F020826200E1E,1,1,-221,-41,-4150,1788,1456382229420098,1456382229420098,1,1456390178402
E2003072430F020826200E1E,1,1,-78,-41,-4100,3344,1456382229430543,1456382229430543,1,1456390178403
E2003072430F020826200E1E,1,1,-338,-40,-4050,2976,1456382229433314,1456382229433314,1,1456390178403
E2003072430F020826200E1E,1,1,-273,-44,-4400,1204,1456382229443460,1456382229443460,1,1456390178403
E2003072430F020826200E1E,1,1,-533,-43,-4350,180,1456382229446729,1456382229446729,1,1456390178403
E2003072430F020826200E1E,1,1,-247,-39,-3950,2928,1456382229472586,1456382229472586,1,1456390178404
E2003072430F020826200E1E,1,1,-247,-39,-3900,2444,1456382229475315,1456382229475315,1,1456390178405
E2003072430F020826200E1E,1,1,-885,-44,-4400,212,1456382229485803,1456382229485803,1,1456390178406
E2003072430F020826200E1E,1,1,-169,-40,-4050,3544,1456382229488781,1456382229488781,1,1456390178406
E2003072430F020826200E1E,1,1,-442,-42,-4200,1640,1456382229498769,1456382229498769,1,1456390178505
E2003072430F020826200E1E,1,1,-247,-43,-4300,856,1456382229501739,1456382229501739,1,1456390178505
E2003072430F020826200E1E,1,1,-338,-39,-3950,2868,1456382229511974,1456382229511974,1,1456390178506
E2003072430F020826200E1E,1,1,-247,-40,-4000,2228,1456382229516297,1456382229516297,1,1456390178506
E2003072430F020826200E1E,1,1,-664,-43,-4300,576,1456382229542224,1456382229542224,1,1456390178506
E2003072430F020826200E1E,1,1,-247,-42,-4200,3824,1456382229545284,1456382229545284,1,1456390178506
E2003072430F020826200E1E,1,1,-755,-44,-4450,480,1456382229563001,1456382229563001,1,1456390178506
E2003072430F020826200E1E,1,1,-299,-41,-4100,3636,1456382229566277,1456382229566277,1,1456390178507
E2003072430F020826200E1E,1,1,-611,-41,-4150,1816,1456382229576321,1456382229576321,1,1456390178507
E2003072430F020826200E1E,1,1,-273,-43,-4300,904,1456382229579627,1456382229579627,1,1456390178507
E2003072430F020826200E1E,1,1,-299,-39,-3950,2884,1456382229589946,1456382229589946,1,1456390178507
E2003072430F020826200E1E,1,1,-338,-39,-3950,2404,1456382229592959,1456382229592959,1,1456390178508
