EPC,AntnenaId,ChannelIndex,Doppler,PeekRssi,PreciseRssi,Phase,FirstReadTime,LastReadTime,ReadCount,Timestamp
E2008181810E007519804894,1,1,299,-60,-6000,1500,1456378694638234,1456378694638234,1,1456386643529
E2008181810E007519804894,1,1,559,-59,-5950,1272,1456378694640980,1456378694640980,1,1456386643536
E2008181810E007519804894,1,1,638,-61,-6150,2832,1456378694652723,1456378694652723,1,1456386643538
E2008181810E007519804894,1,1,-638,-62,-6200,2108,1456378694656438,1456378694656438,1,1456386643539
E2008181810E007519804894,1,1,755,-60,-6000,164,1456378694666464,1456378694666464,1,1456386643548
E2008181810E007519804894,1,1,-1393,-60,-6000,3484,1456378694671229,1456378694671229,1,1456386643550
E2008181810E007519804894,1,1,1887,-60,-6050,976,1456378694682392,1456378694682392,1,1456386643551
E2008181810E007519804894,1,1,-833,-61,-6100,928,1456378694685846,1456378694685846,1,1456386643553
E2008181810E007519804894,1,1,-664,-60,-6000,1908,1456378694698434,1456378694698434,1,1456386643563
E2008181810E007519804894,1,1,-26,-57,-5750,1272,1456378694702181,1456378694702181,1,1456386643564
E2008181810E007519804894,1,1,807,-63,-6300,1976,1456378694717696,1456378694717696,1,1456386643565
E2008181810E007519804894,1,1,-364,-60,-6000,420,1456378694728806,1456378694728806,1,1456386643566
E2008181810E007519804894,1,1,-1887,-63,-6350,2500,1456378694736862,1456378694736862,1,1456386643635
E2008181810E007519804894,1,1,-52,-60,-6000,792,1456378694747055,1456378694747055,1,1456386643635
E2008181810E007519804894,1,1,-1028,-61,-6100,3836,1456378694750724,1456378694750724,1,1456386643635
E2008181810E007519804894,1,1,-143,-61,-6100,1784,1456378694760975,1456378694760975,1,1456386643635
E2008181810E007519804894,1,1,-117,-60,-6050,1304,1456378694764823,1456378694764823,1,1456386643636
E2008181810E007519804894,1,1,585,-59,-5950,1100,1456378694785765,1456378694785765,1,1456386643636
E2008181810E007519804894,1,1,-611,-60,-6050,604,1456378694788540,1456378694788540,1,1456386643636
E2008181810E007519804894,1,1,-273,-60,-6000,1856,1456378694801940,1456378694801940,1,1456386643636
E2008181810E007519804894,1,1,1171,-58,-5850,1208,1456378694805305,1456378694805305,1,1456386643637
E2008181810E007519804894,1,1,247,-61,-6100,3872,1456378694832665,1456378694832665,1,1456386643721
