EPC,AntnenaId,ChannelIndex,Doppler,PeekRssi,PreciseRssi,Phase,FirstReadTime,LastReadTime,ReadCount,Timestamp
E2008181810E007519804894,1,1,1002,-60,-6000,660,1456379355098743,1456379355098743,1,1456387303970
E2008181810E007519804894,1,1,169,-58,-5800,1304,1456379355113128,1456379355113128,1,1456387303972
E2008181810E007519804894,1,1,-1002,-61,-6150,4068,1456379355119632,1456379355119632,1,1456387303973
E2008181810E007519804894,1,1,1718,-59,-5950,1172,1456379355129808,1456379355129808,1,1456387303973
E2008181810E007519804894,1,1,-1106,-60,-6000,564,1456379355134223,1456379355134223,1,1456387303975
E2008181810E007519804894,1,1,299,-58,-5850,1176,1456379355148275,1456379355148275,1,1456387303976
E2008181810E007519804894,1,1,390,-60,-6000,128,1456379355152889,1456379355152889,1,1456387304025
E2008181810E007519804894,1,1,976,-58,-5850,1136,1456379355165142,1456379355165142,1,1456387304026
E2008181810E007519804894,1,1,-690,-60,-6050,296,1456379355169367,1456379355169367,1,1456387304027
E2008181810E007519804894,1,1,1302,-60,-6000,1012,1456379355184280,1456379355184280,1,1456387304028
E2008181810E007519804894,1,1,-390,-60,-6050,48,1456379355188228,1456379355188228,1,1456387304033
E2008181810E007519804894,1,1,0,-58,-5850,1352,1456379355198908,1456379355198908,1,1456387304034
E2008181810E007519804894,1,1,-833,-59,-5950,116,1456379355204281,1456379355204281,1,1456387304077
E2008181810E007519804894,1,1,-664,-60,-6000,1460,1456379355216223,1456379355216223,1,1456387304077
E2008181810E007519804894,1,1,-143,-60,-6050,116,1456379355222313,1456379355222313,1,1456387304078
E2008181810E007519804894,1,1,-78,-57,-5750,1520,1456379355232643,1456379355232643,1,1456387304078
E2008181810E007519804894,1,1,-559,-60,-6000,284,1456379355238349,1456379355238349,1,1456387304079
E2008181810E007519804894,1,1,755,-58,-5850,1260,1456379355251556,1456379355251556,1,1456387304080
E2008181810E007519804894,1,1,-416,-61,-6100,3976,1456379355257827,1456379355257827,1,1456387304136
E2008181810E007519804894,1,1,-833,-58,-5850,1316,1456379355269497,1456379355269497,1,1456387304137
E2008181810E007519804894,1,1,-781,-60,-6000,3636,1456379355275671,1456379355275671,1,1456387304137
E2008181810E007519804894,1,1,-338,-60,-6000,340,1456379355290814,1456379355290814,1,1456387304138
E2008181810E007519804894,1,1,-1419,-61,-6100,2500,1456379355297148,1456379355297148,1,1456387304139
E2008181810E007519804894,1,1,1028,-61,-6150,3192,1456379355311814,1456379355311814,1,1456387304141
E2008181810E007519804894,1,1,273,-61,-6100,1912,1456379355316796,1456379355316796,1,1456387304145
E2008181810E007519804894,1,1,-1328,-61,-6100,2932,1456379355330548,1456379355330548,1,1456387304205
E2008181810E007519804894,1,1,416,-59,-5900,1504,1456379355335622,1456379355335622,1,1456387304206
E2008181810E007519804894,1,1,-143,-63,-6300,2140,1456379355350661,1456379355350661,1,1456387304208
E2008181810E007519804894,1,1,338,-59,-5950,1368,1456379355354615,1456379355354615,1,1456387304209
E2008181810E007519804894,1,1,664,-59,-5950,1552,1456379355369526,1456379355369526,1,1456387304215
E2008181810E007519804894,1,1,-494,-59,-5900,1180,1456379355373612,1456379355373612,1,1456387304216
