EPC,AntnenaId,ChannelIndex,Doppler,PeekRssi,PreciseRssi,Phase,FirstReadTime,LastReadTime,ReadCount,Timestamp
E2008181810E007525801120,1,1,-104,-57,-5700,3552,1456553973866144,1456553973866144,1,1456561929958
E2008181810E007525801120,1,1,-130,-56,-5650,3568,1456553973869198,1456553973869198,1,1456561929959
E2008181810E007525801120,1,1,-182,-55,-5550,3564,1456553973879262,1456553973879262,1,1456561929960
E2008181810E007525801120,1,1,52,-55,-5550,3564,1456553973882490,1456553973882490,1,1456561929966
E2008181810E007525801120,1,1,26,-56,-5650,3624,1456553973892497,1456553973892497,1,1456561929970
E2008181810E007525801120,1,1,182,-57,-5700,3620,1456553973895793,1456553973895793,1,1456561929972
E2008181810E007525801120,1,1,-156,-60,-6000,3692,1456553973906042,1456553973906042,1,1456561930042
E2008181810E007525801120,1,1,377,-62,-6200,3600,1456553973909069,1456553973909069,1,1456561930042
E2008181810E007525801120,1,1,-299,-61,-6150,3616,1456553973937682,1456553973937682,1,1456561930042
E2008181810E007525801120,1,1,-78,-61,-6100,3616,1456553973940471,1456553973940471,1,1456561930043
E2008181810E007525801120,1,1,325,-57,-5700,3584,1456553973951076,1456553973951076,1,1456561930043
E2008181810E007525801120,1,1,-403,-56,-5600,3700,1456553973954084,1456553973954084,1,1456561930043
E2008181810E007525801120,1,1,-208,-55,-5550,3680,1456553973964328,1456553973964328,1,1456561930044
E2008181810E007525801120,1,1,-377,-55,-5550,3648,1456553973967346,1456553973967346,1,1456561930044
E2008181810E007525801120,1,1,-377,-56,-5600,3676,1456553973977381,1456553973977381,1,1456561930044
E2008181810E007525801120,1,1,78,-56,-5650,3668,1456553973980646,1456553973980646,1,1456561930045
E2008181810E007525801120,1,1,78,-60,-6000,3680,1456553973990888,1456553973990888,1,1456561930045
E2008181810E007525801120,1,1,-182,-61,-6150,3800,1456553973993927,1456553973993927,1,1456561930045
E2008181810E007525801120,1,1,-481,-62,-6250,3464,1456553974022447,1456553974022447,1,1456561930100
E2008181810E007525801120,1,1,-299,-61,-6100,3464,1456553974025455,1456553974025455,1,1456561930100
E2008181810E007525801120,1,1,-351,-57,-5750,3584,1456553974035690,1456553974035690,1,1456561930101
E2008181810E007525801120,1,1,-52,-56,-5650,3528,1456553974038728,1456553974038728,1,1456561930101
E2008181810E007525801120,1,1,-299,-55,-5550,3596,1456553974048701,1456553974048701,1,1456561930102
E2008181810E007525801120,1,1,-78,-55,-5550,3568,1456553974051958,1456553974051958,1,1456561930102
E2008181810E007525801120,1,1,-26,-56,-5600,3644,1456553974062214,1456553974062214,1,1456561930209
E2008181810E007525801120,1,1,-52,-56,-5650,3652,1456553974065034,1456553974065034,1,1456561930210
E2008181810E007525801120,1,1,-208,-59,-5950,3688,1456553974075913,1456553974075913,1,1456561930212
E2008181810E007525801120,1,1,-273,-60,-6050,3708,1456553974078976,1456553974078976,1,1456561930213
E2008181810E007525801120,1,1,247,-61,-6100,3556,1456553974109321,1456553974109321,1,1456561930214
E2008181810E007525801120,1,1,-26,-59,-5950,3600,1456553974112359,1456553974112359,1,1456561930215
E2008181810E007525801120,1,1,-247,-56,-5650,3648,1456553974122638,1456553974122638,1,1456561930216
E2008181810E007525801120,1,1,-130,-56,-5600,3604,1456553974125634,1456553974125634,1,1456561930216
E2008181810E007525801120,1,1,0,-55,-5550,3596,1456553974136186,1456553974136186,1,1456561930217
E2008181810E007525801120,1,1,-26,-55,-5500,3652,1456553974138986,1456553974138986,1,1456561930222
E2008181810E007525801120,1,1,-156,-56,-5600,3676,1456553974149342,1456553974149342,1,1456561930222
E2008181810E007525801120,1,1,-208,-57,-5700,3688,1456553974152618,1456553974152618,1,1456561930223
E2008181810E007525801120,1,1,377,-60,-6050,3680,1456553974162933,1456553974162933,1,1456561930304
E2008181810E007525801120,1,1,221,-62,-6250,3700,1456553974165972,1456553974165972,1,1456561930304
E2008181810E007525801120,1,1,-130,-61,-6100,3488,1456553974196415,1456553974196415,1,1456561930305
E2008181810E007525801120,1,1,-455,-59,-5950,3532,1456553974199478,1456553974199478,1,1456561930305
E2008181810E007525801120,1,1,-130,-56,-5650,3564,1456553974209536,1456553974209536,1,1456561930305
E2008181810E007525801120,1,1,0,-56,-5600,3560,1456553974212817,1456553974212817,1,1456561930306
E2008181810E007525801120,1,1,-208,-55,-5550,3576,1456553974222856,1456553974222856,1,1456561930306
E2008181810E007525801120,1,1,-78,-55,-5550,3600,1456553974225900,1456553974225900,1,1456561930306
E2008181810E007525801120,1,1,-26,-56,-5650,3668,1456553974236401,1456553974236401,1,1456561930306
E2008181810E007525801120,1,1,-273,-57,-5750,3684,1456553974239507,1456553974239507,1,1456561930307
E2008181810E007525801120,1,1,-481,-60,-6050,3608,1456553974249827,1456553974249827,1,1456561930307
E2008181810E007525801120,1,1,-104,-61,-6150,3684,1456553974252564,1456553974252564,1,1456561930307
E2008181810E007525801120,1,1,299,-65,-6500,3596,1456553974273576,1456553974273576,1,1456561930354
E2008181810E007525801120,1,1,-52,-63,-6350,3616,1456553974276583,1456553974276583,1,1456561930355
E2008181810E007525801120,1,1,-507,-58,-5800,3632,1456553974286664,1456553974286664,1,1456561930356
E2008181810E007525801120,1,1,-130,-57,-5750,3628,1456553974289869,1456553974289869,1,1456561930356
E2008181810E007525801120,1,1,-104,-56,-5600,3608,1456553974299996,1456553974299996,1,1456561930357
E2008181810E007525801120,1,1,78,-56,-5600,3652,1456553974303265,1456553974303265,1,1456561930358
E2008181810E007525801120,1,1,-325,-55,-5550,3692,1456553974313277,1456553974313277,1,1456561930448
E2008181810E007525801120,1,1,78,-55,-5550,3608,1456553974316487,1456553974316487,1,1456561930449
E2008181810E007525801120,1,1,-156,-58,-5800,3672,1456553974326863,1456553974326863,1,1456561930450
E2008181810E007525801120,1,1,26,-59,-5900,3636,1456553974329883,1456553974329883,1,1456561930451
E2008181810E007525801120,1,1,611,-63,-6350,3712,1456553974340238,1456553974340238,1,1456561930452
E2008181810E007525801120,1,1,-638,-66,-6650,60,1456553974343265,1456553974343265,1,1456561930453
E2008181810E007525801120,1,1,-78,-64,-6450,3424,1456553974361958,1456553974361958,1,1456561930454
E2008181810E007525801120,1,1,78,-62,-6250,3432,1456553974366530,1456553974366530,1,1456561930455
E2008181810E007525801120,1,1,-429,-57,-5750,3560,1456553974376919,1456553974376919,1,1456561930456
E2008181810E007525801120,1,1,26,-57,-5700,3528,1456553974379683,1456553974379683,1,1456561930459
E2008181810E007525801120,1,1,104,-56,-5600,3564,1456553974390080,1456553974390080,1,1456561930459
E2008181810E007525801120,1,1,0,-55,-5500,3556,1456553974393144,1456553974393144,1,1456561930460
E2008181810E007525801120,1,1,-208,-56,-5600,3640,1456553974403403,1456553974403403,1,1456561930547
E2008181810E007525801120,1,1,156,-56,-5650,3624,1456553974406431,1456553974406431,1,1456561930548
E2008181810E007525801120,1,1,-156,-59,-5900,3660,1456553974416971,1456553974416971,1,1456561930549
E2008181810E007525801120,1,1,-221,-60,-6000,3692,1456553974419767,1456553974419767,1,1456561930550
E2008181810E007525801120,1,1,-156,-67,-6700,3792,1456553974430076,1456553974430076,1,1456561930550
E2008181810E007525801120,1,1,-377,-60,-6050,3712,1456553974451878,1456553974451878,1,1456561930551
E2008181810E007525801120,1,1,-156,-57,-5700,3688,1456553974462135,1456553974462135,1,1456561930553
E2008181810E007525801120,1,1,-208,-57,-5700,3624,1456553974465402,1456553974465402,1,1456561930554
E2008181810E007525801120,1,1,-247,-55,-5550,3660,1456553974475500,1456553974475500,1,1456561930555
E2008181810E007525801120,1,1,-221,-55,-5550,3640,1456553974478810,1456553974478810,1,1456561930559
E2008181810E007525801120,1,1,-247,-56,-5600,3656,1456553974488858,1456553974488858,1,1456561930560
E2008181810E007525801120,1,1,104,-56,-5600,3660,1456553974491941,1456553974491941,1,1456561930561
E2008181810E007525801120,1,1,-247,-59,-5950,3720,1456553974502437,1456553974502437,1,1456561930606
E2008181810E007525801120,1,1,78,-60,-6050,3704,1456553974505217,1456553974505217,1,1456561930607
E2008181810E007525801120,1,1,78,-68,-6850,4040,1456553974515471,1456553974515471,1,1456561930608
E2008181810E007525801120,1,1,-130,-62,-6200,3472,1456553974537567,1456553974537567,1,1456561930610
E2008181810E007525801120,1,1,-156,-57,-5750,3532,1456553974547697,1456553974547697,1,1456561930611
E2008181810E007525801120,1,1,-52,-57,-5700,3552,1456553974550707,1456553974550707,1,1456561930612
E2008181810E007525801120,1,1,455,-55,-5550,3500,1456553974560978,1456553974560978,1,1456561930697
E2008181810E007525801120,1,1,-182,-55,-5550,3588,1456553974564039,1456553974564039,1,1456561930697
E2008181810E007525801120,1,1,-26,-56,-5600,3640,1456553974574300,1456553974574300,1,1456561930698
E2008181810E007525801120,1,1,-351,-56,-5650,3692,1456553974577065,1456553974577065,1,1456561930698
E2008181810E007525801120,1,1,-221,-58,-5850,3660,1456553974587651,1456553974587651,1,1456561930699
E2008181810E007525801120,1,1,-78,-60,-6000,3664,1456553974590739,1456553974590739,1,1456561930699
E2008181810E007525801120,1,1,-611,-66,-6600,3888,1456553974600808,1456553974600808,1,1456561930700
E2008181810E007525801120,1,1,-208,-60,-6050,3644,1456553974622607,1456553974622607,1,1456561930700
E2008181810E007525801120,1,1,78,-57,-5700,3632,1456553974633035,1456553974633035,1,1456561930701
E2008181810E007525801120,1,1,0,-56,-5650,3640,1456553974635827,1456553974635827,1,1456561930703
E2008181810E007525801120,1,1,-325,-56,-5600,3656,1456553974646404,1456553974646404,1,1456561930704
E2008181810E007525801120,1,1,-130,-55,-5500,3620,1456553974649523,1456553974649523,1,1456561930705
E2008181810E007525801120,1,1,104,-55,-5550,3628,1456553974659799,1456553974659799,1,1456561930796
E2008181810E007525801120,1,1,-52,-56,-5600,3688,1456553974662579,1456553974662579,1,1456561930797
E2008181810E007525801120,1,1,273,-59,-5900,3628,1456553974672784,1456553974672784,1,1456561930797
E2008181810E007525801120,1,1,-78,-60,-6050,3700,1456553974676046,1456553974676046,1,1456561930798
E2008181810E007525801120,1,1,-2877,-67,-6700,324,1456553974686446,1456553974686446,1,1456561930798
E2008181810E007525801120,1,1,-156,-62,-6200,3496,1456553974708324,1456553974708324,1,1456561930798
E2008181810E007525801120,1,1,-351,-58,-5800,3564,1456553974718563,1456553974718563,1,1456561930799
E2008181810E007525801120,1,1,-403,-57,-5750,3552,1456553974721614,1456553974721614,1,1456561930800
E2008181810E007525801120,1,1,0,-56,-5600,3588,1456553974731953,1456553974731953,1,1456561930800
E2008181810E007525801120,1,1,-182,-55,-5550,3592,1456553974735237,1456553974735237,1,1456561930801
E2008181810E007525801120,1,1,-273,-56,-5600,3664,1456553974745417,1456553974745417,1,1456561930801
E2008181810E007525801120,1,1,-182,-56,-5600,3680,1456553974748201,1456553974748201,1,1456561930802
E2008181810E007525801120,1,1,104,-58,-5850,3640,1456553974758467,1456553974758467,1,1456561930851
E2008181810E007525801120,1,1,0,-60,-6000,3644,1456553974761743,1456553974761743,1,1456561930851
E2008181810E007525801120,1,1,-1132,-66,-6600,3948,1456553974772012,1456553974772012,1,1456561930852
E2008181810E007525801120,1,1,-52,-60,-6050,3652,1456553974794809,1456553974794809,1,1456561930852
E2008181810E007525801120,1,1,-78,-57,-5700,3604,1456553974807027,1456553974807027,1,1456561930944
E2008181810E007525801120,1,1,-52,-56,-5650,3612,1456553974809791,1456553974809791,1,1456561930945
E2008181810E007525801120,1,1,-52,-55,-5550,3648,1456553974820166,1456553974820166,1,1456561930945
E2008181810E007525801120,1,1,-156,-55,-5550,3672,1456553974823238,1456553974823238,1,1456561930945
E2008181810E007525801120,1,1,78,-56,-5650,3684,1456553974833739,1456553974833739,1,1456561930946
E2008181810E007525801120,1,1,26,-57,-5700,3640,1456553974836534,1456553974836534,1,1456561930946
E2008181810E007525801120,1,1,78,-60,-6050,3656,1456553974847014,1456553974847014,1,1456561930947
E2008181810E007525801120,1,1,-52,-62,-6200,3744,1456553974849793,1456553974849793,1,1456561930947
E2008181810E007525801120,1,1,-247,-64,-6400,3496,1456553974878552,1456553974878552,1,1456561930948
E2008181810E007525801120,1,1,-273,-61,-6100,3480,1456553974881617,1456553974881617,1,1456561930950
E2008181810E007525801120,1,1,-247,-57,-5750,3544,1456553974891653,1456553974891653,1,1456561930951
E2008181810E007525801120,1,1,-78,-57,-5700,3548,1456553974894903,1456553974894903,1,1456561930951
E2008181810E007525801120,1,1,130,-55,-5550,3548,1456553974906062,1456553974906062,1,1456561931033
E2008181810E007525801120,1,1,-78,-55,-5500,3596,1456553974908873,1456553974908873,1,1456561931033
E2008181810E007525801120,1,1,-156,-56,-5650,3660,1456553974919451,1456553974919451,1,1456561931034
E2008181810E007525801120,1,1,-156,-57,-5700,3664,1456553974922236,1456553974922236,1,1456561931034
E2008181810E007525801120,1,1,-585,-60,-6000,3712,1456553974932505,1456553974932505,1,1456561931035
E2008181810E007525801120,1,1,-638,-61,-6100,3744,1456553974935531,1456553974935531,1,1456561931035
E2008181810E007525801120,1,1,-1315,-66,-6650,3852,1456553974957543,1456553974957543,1,1456561931035
E2008181810E007525801120,1,1,-325,-63,-6300,3652,1456553974960508,1456553974960508,1,1456561931036
E2008181810E007525801120,1,1,-325,-59,-5900,3632,1456553974970813,1456553974970813,1,1456561931036
E2008181810E007525801120,1,1,78,-58,-5800,3624,1456553974973850,1456553974973850,1,1456561931036
E2008181810E007525801120,1,1,-299,-56,-5600,3676,1456553974984084,1456553974984084,1,1456561931036
E2008181810E007525801120,1,1,-52,-56,-5600,3632,1456553974986884,1456553974986884,1,1456561931037
E2008181810E007525801120,1,1,-299,-55,-5550,3652,1456553974997397,1456553974997397,1,1456561931099
E2008181810E007525801120,1,1,-104,-55,-5550,3636,1456553975000187,1456553975000187,1,1456561931100
E2008181810E007525801120,1,1,-273,-57,-5750,3656,1456553975010750,1456553975010750,1,1456561931100
E2008181810E007525801120,1,1,-351,-58,-5800,3744,1456553975013480,1456553975013480,1,1456561931100
E2008181810E007525801120,1,1,403,-64,-6450,3780,1456553975023778,1456553975023778,1,1456561931100
E2008181810E007525801120,1,1,-221,-66,-6600,3948,1456553975026802,1456553975026802,1,1456561931101
E2008181810E007525801120,1,1,-1132,-65,-6550,3428,1456553975045121,1456553975045121,1,1456561931101
E2008181810E007525801120,1,1,-104,-64,-6400,3428,1456553975047943,1456553975047943,1,1456561931101
E2008181810E007525801120,1,1,-377,-58,-5850,3596,1456553975058442,1456553975058442,1,1456561931183
E2008181810E007525801120,1,1,-78,-57,-5750,3528,1456553975061215,1456553975061215,1,1456561931183
E2008181810E007525801120,1,1,26,-56,-5600,3552,1456553975071635,1456553975071635,1,1456561931184
E2008181810E007525801120,1,1,-52,-56,-5600,3568,1456553975074693,1456553975074693,1,1456561931184
E2008181810E007525801120,1,1,-104,-55,-5550,3620,1456553975084934,1456553975084934,1,1456561931184
E2008181810E007525801120,1,1,130,-55,-5550,3592,1456553975087957,1456553975087957,1,1456561931184
E2008181810E007525801120,1,1,-273,-58,-5800,3688,1456553975097954,1456553975097954,1,1456561931185
E2008181810E007525801120,1,1,-26,-58,-5850,3656,1456553975100972,1456553975100972,1,1456561931185
E2008181810E007525801120,1,1,-677,-65,-6550,3716,1456553975112386,1456553975112386,1,1456561931185
E2008181810E007525801120,1,1,-585,-67,-6750,3992,1456553975116062,1456553975116062,1,1456561931186
E2008181810E007525801120,1,1,-833,-61,-6150,3692,1456553975134509,1456553975134509,1,1456561931187
E2008181810E007525801120,1,1,-104,-60,-6050,3600,1456553975137301,1456553975137301,1,1456561931187
E2008181810E007525801120,1,1,-78,-57,-5750,3604,1456553975147502,1456553975147502,1,1456561931279
E2008181810E007525801120,1,1,52,-56,-5650,3608,1456553975150504,1456553975150504,1,1456561931280
E2008181810E007525801120,1,1,-26,-55,-5550,3632,1456553975160999,1456553975160999,1,1456561931280
E2008181810E007525801120,1,1,130,-55,-5550,3644,1456553975163826,1456553975163826,1,1456561931280
E2008181810E007525801120,1,1,-78,-56,-5600,3684,1456553975174365,1456553975174365,1,1456561931280
E2008181810E007525801120,1,1,-221,-56,-5650,3684,1456553975177163,1456553975177163,1,1456561931281
E2008181810E007525801120,1,1,-247,-59,-5900,3688,1456553975187667,1456553975187667,1,1456561931281
E2008181810E007525801120,1,1,-130,-61,-6100,3704,1456553975190656,1456553975190656,1,1456561931281
E2008181810E007525801120,1,1,52,-68,-6800,60,1456553975200631,1456553975200631,1,1456561931281
E2008181810E007525801120,1,1,-403,-62,-6250,3476,1456553975220902,1456553975220902,1,1456561931281
